
199463,4,0,20121109001455,116.1223679,39.7328339,0,142,1
162410,4,0,20121109001459,116.2471085,39.8884621,19,316,1
400839,4,1,20121109001458,116.4084091,39.9479027,62,266,1
063437,4,0,20121109001459,116.5807495,40.0768166,0,146,1
191417,4,0,20121109001459,116.2832565,40.0861435,0,0,1
403250,4,0,20121109001456,116.2169037,39.9111061,0,292,1
470309,4,0,20121109001459,116.3233109,39.7324944,2,4,1
214595,4,1,20121109001459,116.5889740,40.0462532,10,174,1
431533,4,2,20121109001457,116.2720871,40.0625687,0,224,1
194847,4,0,20121109001459,116.6033554,39.9075317,47,292,1
488206,4,0,20121109001500,115.9514160,39.6017303,2,6,1
022594,4,1,20121109001458,116.2174988,39.9062614,49,268,1
495019,4,2,20121109001500,116.2444000,39.8471298,0,338,1
470401,4,0,20121109001459,116.5394745,39.7457428,30,182,1
164427,4,1,20121109001456,116.4073486,40.0428696,38,354,1
480671,4,0,20121109001459,116.4492188,39.9449577,38,180,1
184073,4,0,20121109001457,116.5358353,39.9644966,0,70,1
156401,4,0,20121109001500,116.5861588,40.0533638,0,128,1
486374,4,2,20121109001500,116.3723679,39.9061852,0,194,1
093423,4,0,20121109001459,116.4089508,39.8372574,17,172,1
164605,4,0,20121109001500,116.4473572,39.8206596,0,0,1
053034,4,0,20121109001457,116.4107971,39.9090729,0,270,1
162406,4,0,20121109001459,116.4841690,39.9263611,0,0,1
492095,4,0,20121109001458,116.2540970,39.8488541,0,140,1
164783,4,0,20121109001459,116.0784302,39.6672211,0,0,1
194815,4,2,20121109001456,116.6511154,40.3005371,0,162,1
567945,4,0,20121109001457,116.3195801,39.8966637,0,52,1
194188,4,0,20121109001459,116.5074615,39.7990417,0,0,1
194176,4,0,20121109081442,116.4492111,39.9789238,38,132,1
194545,4,0,20121109001500,116.3893967,39.9319801,32,88,1
063425,4,1,20121109001459,116.3109055,39.8566399,8,280,1
183401,4,0,20121109001459,116.4761429,39.8992615,21,264,1
495312,4,0,20121109001447,116.4369354,39.9635735,0,0,1
486540,4,0,20121109001458,116.3580933,39.8681030,41,352,1
431397,4,0,20121109001457,116.0951691,39.7665863,0,158,1
572254,4,0,20121109001457,116.0631180,39.6803627,0,152,1
232434,4,0,20121109001456,116.0990143,39.6885567,0,194,1
174732,4,1,20121109001448,116.3501358,39.9197884,73,178,1
100324,4,0,20121109001500,116.2726822,39.8719444,0,180,1
174840,4,1,20121109001459,116.4881744,39.9924164,84,220,1
194889,4,1,20121109001500,116.3310318,39.9662399,84,90,1
189554,4,0,20121109001500,116.2946472,39.9185410,2,174,1
403391,4,0,20121109001456,116.7451324,39.9205360,0,240,1
153653,4,1,20121109001459,116.4060974,39.8408928,0,0,1
180084,4,2,20121109001456,116.4020996,40.0729027,0,270,1
154922,4,2,20121109001455,116.2439194,39.9774513,0,278,1
492328,4,0,20121109001459,116.2967300,39.8811874,0,0,1
130840,4,0,20121109001501,116.2471848,39.8815994,0,0,1
486553,4,0,20121109001459,116.4481583,39.8658104,41,280,1
188924,4,1,20121109001500,116.2024384,39.9428596,2,338,1
183488,4,1,20121109001459,116.5711441,40.0605736,26,274,1
214709,4,0,20121109001459,116.3822174,39.8406105,0,116,1
495346,4,0,20121109001500,116.4836807,39.9825706,49,358,1
489363,4,1,20121109001459,116.4705048,39.9681473,54,40,1
093416,4,0,20121109001459,116.3491669,39.9542389,21,358,1
153640,4,0,20121109001500,116.3406448,39.8813477,0,0,1
194611,4,1,20121109001459,116.4511185,39.9073448,47,266,1
453454,4,0,20121109001459,116.3073196,40.0262108,58,174,1
194154,4,0,20121109001500,116.2470169,39.9141312,25,0,1
214174,4,0,20121109001500,116.1063538,39.9298134,0,0,1
492189,4,1,20121109001500,116.3423309,39.8900948,41,202,1
480672,4,0,20121109001500,116.2552872,39.8481140,0,100,1
154782,4,0,20121109001500,116.5078659,39.9218178,45,90,1
164323,4,1,20121109001459,116.6186295,39.9056244,43,264,1
431581,4,2,20121109001456,116.2831650,39.6475792,0,64,1
488125,4,0,20121109001459,116.4157715,39.9679184,75,86,1
024044,4,2,20121109001454,116.3946838,39.8581047,0,268,1
164854,4,0,20121109001500,116.3213882,39.9799995,26,354,1
453360,4,1,20121109001458,116.3022385,39.9607010,0,0,1
403098,4,2,20121109001457,116.4295807,39.9670830,0,194,1
174935,4,2,20121109001453,116.3003998,39.9149590,0,246,1
188947,4,0,20121109001459,116.4668274,39.8940468,26,358,1
194485,4,0,20121109001457,116.2317581,39.8552628,0,0,1
154758,4,2,20121109001457,116.0624313,39.9295883,0,224,1
235457,4,0,20121109001442,116.8204193,40.3768616,17,4,1
174620,4,0,20121109001459,116.3014374,39.8566818,38,268,1
272883,4,0,20121109001456,116.2909317,39.9957962,0,0,1
153649,4,0,20121109001500,116.3835373,39.8554306,0,124,1
300504,4,0,20121109001459,116.4110794,39.9395905,21,268,1
123663,4,0,20121109001500,116.3621979,40.0389748,0,118,1
251472,4,2,20121109001456,116.1099319,39.9545097,0,32,1
470447,4,0,20121109001500,116.8629990,40.3795586,0,0,1
157094,4,2,20121109001458,116.1303482,39.9492683,0,340,1
403549,4,0,20121109001459,116.2454910,39.8472710,0,0,1
486233,4,0,20121109001459,116.3403473,39.9569016,0,80,1
023814,4,1,20121109001457,116.2774200,39.9182281,0,0,1
300884,4,0,20121109001500,116.2950134,39.9444084,0,106,1
154948,4,0,20121109001459,116.2168350,40.0397606,28,354,1
194476,4,1,20121109001500,116.4345551,39.9224930,19,2,1
077420,4,1,20121109001500,116.6075134,39.9826241,17,48,1
194332,4,0,20121109001500,116.4818268,39.9943237,0,0,1
214765,4,2,20121109001456,116.1927643,39.9330902,0,210,1
272729,1,1,20121109001458,116.4250870,39.9667854,0,0,1
050346,4,0,20121109001457,116.3423996,39.8938560,71,178,1
470461,4,1,20121109001459,116.6084671,40.0489464,41,134,1
581643,4,2,20121109001458,116.4950333,40.1738434,0,82,1
194088,4,0,20121109001500,116.5121918,39.7813339,49,146,1
194381,4,0,20121109001500,116.3207474,39.9657135,0,0,1
426003,4,2,20121109001457,116.5110474,39.9724770,0,138,1
492192,4,2,20121109001457,116.3227997,40.0198326,0,0,1
093400,4,0,20121109001500,116.3389206,39.9753189,0,0,1
403123,4,0,20121109001458,116.0908813,39.9383316,0,152,1
453446,4,1,20121109001459,116.4378281,39.8710442,56,190,1
495054,4,0,20121109001456,116.0435333,39.7360687,0,82,1
194094,4,0,20121109001500,116.4194031,39.9432297,34,358,1
185024,4,2,20121109001457,116.3687668,39.8502769,0,124,1
024054,4,0,20121109001456,116.5870667,40.3432274,0,0,1
174766,1,1,20121109001500,116.4013748,39.9664230,25,358,1
035494,4,1,20121109001459,116.4034958,40.0257568,41,6,1
187194,4,2,20121109001457,116.2579651,39.8488770,2,170,1
194094,4,0,20121109001500,116.4194031,39.9432297,34,358,1
488246,4,0,20121109001459,116.5060349,40.0103683,0,0,1
254559,4,0,20121109001457,116.2142334,39.8736992,0,120,1
470480,4,0,20121109001459,116.2989273,40.0555801,54,250,1
489687,4,0,20121109001500,116.2974854,39.9558182,0,0,1
191492,4,0,20121109001500,116.2046585,39.9867554,63,212,1
156748,4,0,20121109001456,116.4373169,39.7023392,0,206,1
194631,4,0,20121109001459,116.4821091,39.9143486,43,268,1
164469,4,0,20121109001457,116.0907974,39.9116936,0,90,1
162478,4,1,20121109001500,116.3721466,39.9860077,52,170,1
254259,4,2,20121109001457,116.3359680,39.8889999,0,140,1
194895,4,0,20121109001450,116.4448166,39.9750366,34,34,1
174696,4,0,20121109001459,116.3465805,39.9071083,41,358,1
183426,4,1,20121109001500,116.4387970,39.9597511,47,218,1
194004,4,0,20121109001500,116.3561707,39.8638916,0,0,1
063471,4,1,20121109001500,116.2669601,39.9235306,62,234,1
194603,4,0,20121109001500,116.0853500,39.7456207,0,144,1
180347,4,0,20121109001459,116.3367310,39.8721085,41,266,1
194315,4,0,20121109001500,116.2452011,39.8502731,28,124,1
486513,4,0,20121109001459,116.3398743,39.7246323,19,174,1
492051,4,1,20121109001500,116.2751999,39.8884201,56,268,1
093426,4,1,20121109001500,116.4054031,39.8557472,76,268,1
174805,4,1,20121109001500,116.3279114,39.9665451,0,0,1
563794,4,0,20121109001457,116.2137527,39.7034492,0,12,1
063403,4,0,20121109001500,116.0419540,39.9737625,0,0,1
188124,4,0,20121109001458,116.3884430,39.8950424,0,0,1
272973,4,0,20121109001458,116.6783600,40.0613098,0,0,1
194736,4,0,20121109001500,116.4813538,39.9879265,21,130,1
453305,4,0,20121109001500,116.5114059,39.9304085,38,4,1
164775,4,0,20121109001457,116.3152161,39.8978348,43,358,1
566841,4,2,20121109001458,116.0809631,39.7710838,0,152,1
566476,4,0,20121109001458,116.1225510,40.0490799,0,248,1
155445,4,0,20121109001500,116.3586273,39.9964447,0,0,1
174811,4,1,20121109001500,116.5833664,40.0609283,62,172,1
194221,4,1,20121109001500,116.4349060,39.9325790,39,268,1
199455,4,0,20121109001500,116.2686386,39.9161873,62,184,1
214178,4,0,20121109001459,116.1477051,39.7631035,73,218,1
194182,4,0,20121109001500,116.5805817,40.0747185,0,136,1
204979,4,2,20121109001458,116.0674973,39.9364510,0,72,1
069394,4,0,20121109001459,116.5806885,40.0778542,10,346,1
174846,4,0,20121109001500,116.3685913,39.9408493,0,0,1
431088,4,1,20121109001500,116.5475311,39.8442574,52,266,1
426442,4,0,20121109001500,116.0005035,39.7011185,0,88,1
488107,4,0,20121109001500,116.0353088,39.6166382,43,162,1
492058,4,1,20121109001500,116.2747269,39.9229774,67,90,1
156469,4,1,20121109001459,116.4276505,39.9345703,43,162,1
271944,4,0,20121109001500,116.6432800,40.1309776,0,0,1
164377,4,0,20121109001500,116.4222412,39.9579582,0,0,1
093483,4,0,20121109001500,116.3198471,39.8886986,23,260,1
214431,4,0,20121109001456,116.3343201,39.9086761,0,88,1
093425,4,0,20121109001500,116.4215775,39.8949890,0,136,1
194433,4,0,20121109001500,116.2662125,39.9018822,45,236,1
453352,4,1,20121109001500,116.3122635,40.0435104,21,240,1
426056,4,0,20121109001456,116.4956131,40.0085182,0,0,1
480749,4,0,20121109001456,116.3666687,39.8997078,0,54,1
488203,4,0,20121109001500,116.1008911,39.6866760,82,188,1
063497,4,0,20121109001500,116.2119217,40.0708084,45,170,1
495362,4,0,20121109001500,116.1913071,39.7894745,95,198,1
194785,4,0,20121109001500,116.4121704,39.9680367,0,0,1
194320,4,1,20121109001500,116.4352188,39.9227333,2,268,1
426241,4,0,20121109001458,116.2125320,40.2258263,0,162,1
194746,4,0,20121109001500,116.2586594,39.8945847,17,4,1
162420,4,0,20121109001500,116.5805969,40.0746346,0,0,1
156547,4,0,20121109001458,116.5739136,40.0042152,0,294,1
101894,4,0,20121109001500,116.3565598,39.8531837,73,248,1
194077,4,0,20121109001500,116.3394165,39.8608284,0,0,1
194475,4,1,20121109001500,116.5168686,39.8831100,47,358,1
194468,4,0,20121109001500,116.2327118,39.9240303,0,0,1
164779,4,0,20121109001500,116.3253937,40.0117035,45,128,1
453456,4,0,20121109001500,116.4625473,39.9922676,28,144,1
254228,4,2,20121109001456,116.7003479,40.1375313,0,222,1
426393,4,1,20121109001500,116.4746857,39.9540634,58,66,1
127432,4,0,20121109001458,116.3719482,40.0983696,0,32,1
194708,4,1,20121109001500,116.2879333,39.9465675,45,278,1
155144,4,2,20121109001458,116.7515640,39.9182320,0,100,1
164328,4,0,20121109001500,116.4060898,39.8914795,6,46,1
035814,4,0,20121109001456,117.1050034,40.1538773,0,152,1
164338,4,0,20121109001500,116.0904160,39.8218231,0,118,1
194177,4,1,20121109001500,116.4951782,39.9445267,62,170,1
489664,4,0,20121109001500,116.2505341,39.9164314,34,88,1
194807,4,0,20121109001500,116.2419510,39.8488235,0,0,1
164311,4,0,20121109001500,116.4562149,39.9551582,0,342,1
180414,4,1,20121109001500,116.2933655,39.9579391,0,0,1
199784,4,0,20121109001500,116.3742828,39.8381882,0,0,1
100994,4,0,20121109001500,116.2362137,39.8364220,0,60,1
470319,4,2,20121109001457,116.2399673,39.8321915,0,332,1
194671,4,0,20121109001500,116.4203644,39.9147377,30,172,1
174636,4,1,20121109001500,116.3497238,39.9321442,65,0,1
426098,4,0,20121109001457,116.0885849,39.6695099,0,174,1
426102,4,0,20121109001456,116.1959305,39.8104019,0,46,1
194669,4,0,20121109001500,116.2067490,39.8268051,89,172,1
426484,4,2,20121109001457,116.1889038,39.9214554,0,184,1
194667,4,0,20121109001500,116.1009216,39.9069252,0,0,1
069364,4,0,20121109001500,116.3281097,39.8886795,73,270,1
488102,4,0,20121109001500,116.5075455,39.7989731,0,0,1
490957,4,1,20121109001500,116.4597855,39.9722176,75,130,1
153649,4,0,20121109001456,116.1899338,39.8057671,0,116,1
480651,4,0,20121109001500,116.0577545,39.6623688,0,146,1
194018,4,1,20121109001500,116.4030685,40.0260696,75,186,1
487253,4,0,20121109001501,116.2842026,40.0845146,0,250,1
068843,4,0,20121109001500,116.2832108,39.8304787,73,144,1
488247,4,0,20121109001500,116.4553757,39.8847618,41,0,1
271941,4,1,20121109001500,116.4917679,39.9218292,56,268,1
492318,4,1,20121109001435,116.2979813,39.9362869,25,268,1
214702,4,2,20121109001457,116.2097473,40.1064491,0,250,1
063421,4,0,20121109001500,116.4257355,39.9579048,10,354,1
164462,4,0,20121109001500,116.4935989,40.0091019,0,0,1
154826,4,1,20121109001458,116.4226990,39.9818649,63,260,1
272059,4,2,20121109001456,116.1665497,39.9265289,0,52,1
194312,4,0,20121109001500,116.5043411,40.0102119,0,0,1
185194,4,0,20121109001453,116.4133301,39.9395485,30,88,1
194812,4,0,20121109001500,116.0879974,39.9963684,0,98,1
194796,4,0,20121109001500,116.3260040,39.8968468,0,0,1
157447,4,0,20121109001458,116.2766800,39.8562317,0,112,1
214270,4,0,20121109001457,116.4492340,39.8537521,0,150,1
194019,4,0,20121109001500,116.4137573,39.8555450,0,326,1
194805,0,0,20121109001500,116.3773575,39.9672623,0,0,1
492197,4,0,20121109001500,116.5346756,40.0535049,0,0,1
184997,4,0,20121109001500,116.5126724,39.9067154,67,262,1
093493,4,0,20121109001500,116.3463211,40.0066032,0,0,1
154918,4,1,20121109001500,116.2924652,40.0565720,51,74,1
192054,4,2,20121109001501,116.0870514,39.9378471,0,82,1
162488,4,1,20121109001500,116.3128357,39.9712524,75,160,1
470477,4,0,20121109001500,116.1064758,39.9117432,2,358,1
232443,4,0,20121109001457,116.1805496,39.7028885,0,342,1
403060,4,2,20121109001458,116.3541489,39.9491501,0,134,1
159443,4,2,20121109001456,116.3078995,39.9298935,0,296,1
194028,4,0,20121109001500,116.2042007,39.7036858,54,292,1
188274,4,1,20121109001500,116.4554596,39.9081039,2,180,1
183465,0,0,20121109001501,116.4213791,39.8860893,0,0,1
183463,4,0,20121109001500,116.6398773,40.1217957,0,0,1
199814,4,0,20121109001500,116.3045502,39.8895950,56,358,1
194158,4,0,20121109001500,115.9743576,39.6675606,0,0,1
102224,4,0,20121109001457,116.4826355,39.9562035,26,66,1
272210,4,2,20121109001458,116.3871002,39.8050499,0,78,1
495317,4,1,20121109001457,116.3780365,39.9861603,63,88,1
096540,4,0,20121109001458,116.4261856,39.8308334,71,90,1
426043,4,0,20121109001500,116.3726959,39.9669838,34,274,1
403683,4,2,20121109001458,116.1460800,40.0593185,0,316,1
183442,4,0,20121109001500,116.3043976,39.9130440,52,358,1
486304,4,0,20121109001458,116.3916168,39.6214943,0,252,1
174975,4,0,20121109001500,116.3497467,39.9752731,30,264,1
194372,4,0,20121109001500,116.6836700,39.5477257,49,262,1
174890,4,0,20121109001500,116.3199310,39.9244156,41,358,1
214277,4,2,20121109001455,116.3297806,39.9598541,0,90,1
431037,4,0,20121109001459,116.9561005,40.2945824,0,44,1
156451,4,1,20121109001456,116.3639145,39.8585434,0,234,1
183422,4,0,20121109001500,116.4656296,39.9123840,17,264,1
495013,4,0,20121109001500,116.0824127,39.9454422,0,0,1
164324,4,0,20121109001500,116.1778259,39.7013321,0,0,1
204813,4,0,20121109001457,116.4504013,39.8708382,2,2,1
488161,4,2,20121109001501,116.4572983,39.8722916,0,244,1
063416,4,1,20121109001500,116.3268661,40.0563545,0,0,1
486446,4,0,20121109001501,116.2217636,39.8727798,0,344,1
194081,4,0,20121109001500,116.0979691,39.8128090,0,0,1
194208,4,0,20121109001500,116.4638901,39.9153633,0,0,1
194373,4,1,20121109001500,116.2590332,40.1368713,45,336,1
487153,4,0,20121109001500,116.4142685,39.9876518,51,270,1
194061,4,1,20121109001436,116.2981949,39.9228516,45,264,1
199747,4,0,20121109001500,116.2350616,39.6929970,80,292,1
153630,4,1,20121109001500,116.2496262,39.9546204,34,270,1
199847,4,0,20121109001500,116.2696609,39.9598770,0,0,1
194092,4,1,20121109001500,116.4556046,39.9113846,60,178,1
093411,4,0,20121109001500,116.3110046,39.8860054,0,0,1
156244,4,0,20121109001458,116.1979980,39.8903770,0,330,1
164387,4,0,20121109001500,116.2586517,39.9285393,0,0,1
180430,4,0,20121109001500,116.4251556,40.0409203,75,208,1
486558,4,0,20121109001500,116.2217941,39.9238548,0,0,1
153651,4,0,20121109001500,116.4025040,39.9997215,0,0,1
194214,4,0,20121109001500,116.6505356,39.8898125,0,126,1
183471,4,0,20121109001500,116.3435364,39.9661102,15,94,1
155594,4,0,20121109001455,116.1244812,40.0080566,0,268,1
126473,4,2,20121109001457,116.4427643,39.8510742,0,114,1
063451,4,1,20121109001500,116.4207916,39.9138031,0,0,1
566546,4,2,20121109001458,116.5257034,39.9281769,0,192,1
486357,4,0,20121109001501,116.3893509,39.5391655,0,152,1
403600,4,1,20121109001500,116.3682098,39.9020157,36,356,1
153637,4,0,20121109001500,116.4572830,39.9957695,49,88,1
164569,4,2,20121109001458,116.2224808,40.0521202,0,296,1
162474,4,1,20121109001500,116.3334579,40.0400352,82,330,1
068714,4,2,20121109001457,116.3420334,39.7221565,0,12,1
159481,4,2,20121109001458,116.2807999,40.0393982,0,112,1
184831,4,0,20121109001444,116.3779526,39.7116089,0,0,1
194778,4,0,20121109001500,116.3044434,39.8808784,0,0,1
104107,4,0,20121109001458,116.4673996,39.8296623,0,20,1
164808,4,1,20121109001500,116.3736267,39.8299751,36,86,1
154713,4,0,20121109001458,116.2446518,39.8483200,49,102,1
066645,4,2,20121109001457,116.4072800,40.1271210,0,20,1
187032,4,2,20121109001457,116.2444534,39.8471107,0,74,1
162482,4,0,20121109001500,116.3024139,40.0346184,0,0,1
156465,4,0,20121109001457,116.4673004,39.9745369,0,54,1
194097,4,0,20121109001500,116.5103226,40.0110321,0,310,1
487288,4,2,20121109001501,116.8492203,40.3680573,0,212,1
492341,4,0,20121109001458,116.2857513,39.8385201,0,128,1
102674,4,0,20121109001458,116.1410828,40.1347618,0,296,1
174825,4,1,20121109001500,116.4840698,39.9170799,58,0,1
486459,4,1,20121109001500,116.3837738,39.9060783,62,266,1
174597,4,0,20121109001500,116.6707230,39.9001541,25,356,1
063453,4,0,20121109001500,116.3228302,40.0544357,0,0,1
403304,4,0,20121109001458,116.2760696,39.9423752,0,86,1
235461,4,2,20121109001457,116.6785202,39.8868141,0,46,1
077401,4,0,20121109001457,116.7588348,40.2881546,8,186,1
104133,4,0,20121109001458,116.4581146,40.1739464,0,322,1
489683,4,1,20121109001500,116.3504257,39.9013252,63,176,1
183474,4,0,20121109001500,116.4660416,40.1169548,67,88,1
487217,4,0,20121109001442,116.3166504,39.8954544,0,78,1
214100,4,0,20121109001457,116.1167297,39.7437782,0,76,1
188643,4,0,20121109001500,116.3089294,40.0031624,38,180,1
492346,4,0,20121109001500,116.3762360,39.8977814,0,0,1
150144,4,2,20121109001456,116.0779800,39.9305534,0,68,1
194470,4,0,20121109001500,116.2427750,39.8609734,82,242,1
154748,4,0,20121109001458,116.3965988,39.9937782,0,296,1
104060,4,0,20121109001458,116.4828033,40.0945358,0,150,1
487135,4,2,20121109001457,116.0638809,39.8081245,0,306,1
489350,4,0,20121109001458,116.1146469,39.7305183,4,0,1
426465,4,0,20121109001500,116.4391556,39.9502983,0,104,1
194369,4,0,20121109001500,116.3473129,39.9751663,32,202,1
133534,4,0,20121109001457,116.2061157,40.0362778,0,72,1
214546,4,0,20121109001442,116.4425507,40.0052147,0,224,1
204834,4,0,20121109001457,116.2628632,40.1218071,32,156,1
194618,4,1,20121109001501,116.3493347,39.9567337,25,278,1
194112,4,1,20121109001500,116.1794052,39.9238777,51,262,1
164482,4,1,20121109001500,116.4630356,39.9153442,49,106,1
122404,4,2,20121109001457,116.4063034,39.5888672,0,144,1
164903,4,1,20121109001501,116.2422180,39.8608246,52,242,1
164520,4,1,20121109001458,116.2969131,39.9586716,0,352,1
492213,4,1,20121109001501,116.3264771,40.0828705,2,302,1
096284,4,0,20121109001458,116.2634811,40.0211983,0,130,1
453376,4,0,20121109001501,116.4378662,39.9406433,0,204,1
156442,4,0,20121109001500,116.4073029,40.0581627,41,176,1
470446,4,0,20121109001457,116.4941864,39.8654327,26,0,1
194142,1,1,20121109001501,116.3038101,39.9343758,17,172,1
403483,4,0,20121109001458,116.3067474,39.9772453,15,46,1
453353,4,0,20121109001500,116.4494858,39.9323883,0,120,1
180405,4,0,20121109001459,116.3679199,39.9026566,56,178,1
154821,4,0,20121109001455,115.9431686,39.6787834,0,156,1
486298,4,0,20121109001459,116.6785431,40.0610390,0,0,1
488201,4,0,20121109001500,116.3923721,39.7928429,34,174,1
191433,4,2,20121109001456,116.3914337,39.9367180,0,166,1
495232,4,0,20121109001502,116.3179169,39.6082458,0,264,1
129378,4,0,20121109001457,115.9496994,39.6754570,0,162,1
492173,4,0,20121109001458,116.2099304,40.2002831,0,178,1
486474,4,0,20121109001500,116.4850311,39.9651909,10,84,1
403686,4,2,20121109001458,116.4904633,40.0351257,0,346,1
214528,4,0,20121109001457,116.3739166,39.9844818,0,310,1
453233,0,0,20121109001459,116.4608078,39.9262924,0,164,1
403561,4,2,20121109001459,116.0636139,39.9372101,0,124,1
489516,4,0,20121109001502,116.1752319,39.9130020,15,350,1
155427,4,2,20121109001456,116.4649506,39.8717880,0,92,1
083452,4,0,20121109001500,116.3713150,39.9808960,2,310,1
453364,4,0,20121109001457,116.0617676,40.1690598,0,146,1
426148,4,0,20121109001459,116.0618134,39.9291878,0,322,1
453361,4,0,20121109001500,116.7650604,39.8939056,0,0,1
157714,4,2,20121109001457,116.2650146,40.1067657,0,336,1
125449,4,2,20121109001458,116.4020996,39.8560219,0,186,1
174647,4,2,20121109001459,116.0992355,39.9565620,0,160,1
254290,4,2,20121109001458,116.0809021,39.9815331,0,320,1
164910,4,1,20121109081443,116.4235001,39.8921051,47,86,1
